Año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,mesa_tipo,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre,votos_tipo,votos_cantidad
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000475,113,350,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000495,287,349,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,8
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,162,353,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,114
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,161,351,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,161,351,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,134
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,161,351,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,162,353,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,162,353,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,93
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,162,353,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,157,351,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,157,351,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,158,353,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,158,353,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,158,353,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,21
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000477,159,349,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,19
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,823,350,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,824,351,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,825,353,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1066,349,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,22
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1067,348,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,832,348,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,832,348,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,95
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,832,348,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,832,348,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,126
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,833,350,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,138
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,835,351,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,124
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1068,360,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,21
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,830,353,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,830,353,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,80
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,830,353,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,831,352,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,7
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,831,352,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,108
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,831,352,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,826,351,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,827,349,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,828,350,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,829,351,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,830,353,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1070,349,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1070,349,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,128
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1070,349,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1071,350,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1071,350,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,120
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1071,350,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1072,350,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1072,350,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,101
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1072,350,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1067,348,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508E,1442,351,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,73
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,831,352,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,832,348,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,833,350,NATIVOS,4,GOBERNADOR         ,02-276,MOVIMIENTO DE AVANZADA SOCIALISTA,1A,UNIDAD DE LA IZQUIERDA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,833,350,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,833,350,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,94
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,833,350,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,835,351,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,835,351,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,121
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,835,351,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,836,350,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,10
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,836,350,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,111
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,836,350,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,837,350,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,6
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,837,350,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,107
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,837,350,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1067,348,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1068,360,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1068,360,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,133
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1068,360,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1069,348,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,7
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1069,348,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,105
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1069,348,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,836,350,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,110
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,837,350,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,120
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508D,1416,350,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508D,1417,347,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,21
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,633,349,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,11
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,634,348,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,8
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,635,349,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,15
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00504A,1192,350,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00504A,1193,353,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,17
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00504A,1194,352,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00504A,1195,350,NATIVOS,4,GOBERNADOR         ,133,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A,UNIDAD,POSITIVO,14
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,648,346,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,648,346,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,649,351,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,649,351,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,650,345,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00497B,650,345,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,18,350,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,18,350,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,19,351,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,19,351,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,20,202,NATIVOS,4,GOBERNADOR         ,02-309,MOVIMIENTO ORGANIZACION DEMOCRATICA,A,AZUL Y BLANCO,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,20,202,NATIVOS,4,GOBERNADOR         ,02-865,FRENTE PATRIOTA,A,LEALTAD,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000463,21,204,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,80
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,51,349,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,119
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,52,347,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,143
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,51,349,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,51,349,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,96
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,51,349,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,52,347,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,52,347,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,88
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,52,347,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,53,192,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,53,192,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,53
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,53,192,NATIVOS,4,GOBERNADOR         ,02-816,PARTIDO DIGNIDAD POPULAR,1A,POR LA VIDA,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000464,23,350,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,16
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000468,48,350,NATIVOS,4,GOBERNADOR         ,137,CONSENSO FEDERAL,A,HAY CONSENSO,POSITIVO,12
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000501,838,350,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,000504,1066,349,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,122
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508E,1443,350,NATIVOS,4,GOBERNADOR         ,135,JUNTOS POR EL CAMBIO,1A,1A,POSITIVO,85
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508E,1441,352,NATIVOS,4,GOBERNADOR         ,02-1911,FRENTE NOS,A,LINEA ÚNICA,POSITIVO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00508E,1441,352,NATIVOS,4,GOBERNADOR         ,02-503,FRENTE DE TODOS,2,CELESTE Y BLANCA,POSITIVO,159
