id_transicion,nivel,anio_t,anio_t_menos_2,orden,tipo_fila,fecha_inicio,fecha_fin,n_meses,votantes_habilitados,votos_positivos,votos_blancos,votos_nulos,ausentismo,votos_blancos_y_nulos,participacion_pct,gana_oficialismo,share_oficialismo,agrupacion_oficialismo,n_fuerzas_viables,share_marginal_acumulado,share_oposicion_principal,share_otras_fuerzas_viables,dispersion_economico_mu,dispersion_economico_sigma2,dispersion_progresismo_mu,dispersion_progresismo_sigma2,dispersion_cobertura_share,resultado_disponible,desocupacion,emae,hacinamiento_medio,icc,icg,ipc,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,pct_sin_cobertura_salud,reservas,resultado_fiscal,salario_real,tasa_informalidad,tc_oficial
nacional_2015_2019,nacional,2019,2015,3,trimestre,2016-05-01,2016-07-01,3,,,,,,,,,,,,,,,,,,,,,0.09033333333333333,153.63560143656807,1.1253535351172845,43.611326999999996,2.651784578959147,,0.05666431593180965,0.03533573546519043,0.003677044999446636,0.24616429821891894,32098.96487455197,,,0.3168329992920854,14.680333333333332
nacional_2015_2019,nacional,2019,2015,4,trimestre,2016-08-01,2016-10-01,3,,,,,,,,,,,,,,,,,,,,,0.082,142.2729011298356,1.1225918007679871,43.97888966666667,2.568150440851847,,0.07189653078983178,0.04548204033424239,0.003598282750576966,0.22909731850299628,33152.62616487455,,,0.3044217209263567,15.13
nacional_2015_2019,nacional,2019,2015,5,trimestre,2016-11-01,2017-01-01,3,,,,,,,,,,,,,,,,,,,,,0.08133333333333333,141.38704176140382,1.1624502319782317,44.29366066666666,2.490325689315796,-39.1117837449053,0.0918151414838665,0.035231342168290374,0.008157138918124985,0.2738259791819713,38904.21720430107,-31225.83955696612,20704.87879236193,0.3440903153056521,15.885
nacional_2015_2019,nacional,2019,2015,6,trimestre,2017-02-01,2017-04-01,3,,,,,,,,,,,,,,,,,,,,,0.09033333333333333,145.5752732344558,1.1296662644500413,42.607290222222225,2.4252951939900718,7.265575242233435,0.06637466992780157,0.03669452380174359,0.023133821245511804,0.28290472189582555,50107.91233998976,-25608.162437534924,20833.597542371088,0.35042167776263283,15.423333333333334
nacional_2015_2019,nacional,2019,2015,7,trimestre,2017-05-01,2017-07-01,3,,,,,,,,,,,,,,,,,,,,,0.08566666666666667,159.91031502091337,1.1775684278696883,43.426430333333336,2.3484925429026284,4.421993141023828,0.07732768723247198,0.046335114322674946,0.025636868094674626,0.287529899402095,47004.943879428705,-35417.64686851373,21114.02979106158,0.34810417561259294,16.780333333333335
nacional_2015_2019,nacional,2019,2015,8,trimestre,2017-08-01,2017-10-01,3,,,,,,,,,,,,,,,,,,,,,0.07933333333333333,148.34261736586984,1.1952887738910725,49.918902,2.7381502787272134,4.893079240533926,0.08909210328214133,0.04684417983915465,0.030104014893857643,0.2654794880601488,50294.40071684588,-29559.31139263372,21480.029597274723,0.3622479240937863,17.433333333333334
nacional_2015_2019,nacional,2019,2015,9,trimestre,2017-11-01,2018-01-01,3,,,,,,,,,,,,,,,,,,,,,0.07833333333333332,147.15011345580788,1.1942820542555903,46.490158,2.5361838340759277,6.397755226521706,0.09616697177333373,0.0655446384818464,0.02024165007982567,0.26680911545321373,56733.36917562724,-46691.734653105465,21305.901195409326,0.3648025523615604,18.53333333333333
nacional_2015_2019,nacional,2019,2015,10,trimestre,2018-02-01,2018-04-01,3,,,,,,,,,,,,,,,,,,,,,0.09266666666666667,148.73330129045686,1.1782458684063621,42.57396433333333,2.2356061935424805,7.687691896995563,0.10696771378043206,0.0962286326678844,0.021376857476077232,0.27772062727478564,61606.450325140795,-23781.09910958273,21096.9688573274,0.3528559296630404,20.264666666666667
nacional_2015_2019,nacional,2019,2015,11,trimestre,2018-05-01,2018-07-01,3,,,,,,,,,,,,,,,,,,,,,0.09400000000000001,152.21866001379217,1.1889689921141235,36.098866666666666,1.9981150229771931,9.173886591123148,0.11498989660423982,0.09800210143773654,0.03149070310929373,0.2887538453580509,55819.626523297484,-25837.507600689136,20580.74179304019,0.37006783409416316,27.073333333333334
nacional_2015_2019,nacional,2019,2015,12,trimestre,2018-08-01,2018-10-01,3,,,,,,,,,,,,,,,,,,,,,0.09033333333333333,142.4519352457851,1.1943638085423995,34.199211,1.8189602692921956,16.64518816905407,0.11908909455267451,0.15801949153830253,0.06426907990483931,0.2829432983706077,51721.50189964157,-20199.560491048494,19362.88958976531,0.3528508863180933,38.01666666666667
nacional_2015_2019,nacional,2019,2015,13,trimestre,2018-11-01,2019-01-01,3,,,,,,,,,,,,,,,,,,,,,0.09433333333333334,137.12675438369595,1.1474996474712278,33.72941333333333,1.7734636863072712,8.879150006919412,0.1041599684076361,0.17224356357366385,0.07956169702251327,0.2728562582861209,58593.529534050176,-36493.14169276256,18688.54569942383,0.34963637546443377,37.59
nacional_2015_2019,nacional,2019,2015,14,trimestre,2019-02-01,2019-04-01,3,,,,,,,,,,,,,,,,,,,,,0.10266666666666667,142.38245499066952,1.116144010500453,35.081910666666666,1.6408089399337769,12.31450297215182,0.10601590600619415,0.19867245389279475,0.11527369071039206,0.2760657223178812,69207.01518945211,-11530.824365811932,18724.156239282904,0.35417911341954733,42.214999999999996
nacional_2015_2019,nacional,2019,2015,15,trimestre,2019-05-01,2019-07-01,3,,,,,,,,,,,,,,,,,,,,,0.103,153.92390015237402,1.1192211922351036,40.40775933333333,1.8205705881118774,8.23365332732946,0.11308190293139841,0.22080704745130042,0.12252098497540097,0.28906644446562607,66078.3135125448,-3695.5869486907645,18617.37408867602,0.3441241649451215,43.69333333333333
nacional_2015_2019,nacional,2019,2015,16,trimestre,2019-08-01,2019-10-01,3,,,,,,,,,,,,,,,,,,,,,0.09433333333333334,139.26444592593023,1.0986001761043838,42.576177,2.0418601433436074,13.69757998038994,0.10343664913368604,0.1769879629119968,0.10119931386778847,0.27692003040741914,53090.930501792114,-6721.598439624841,18194.292904997325,0.34706230173260194,58.925000000000004
nacional_2015_2019,nacional,2019,2015,17,eleccion_t,2019-10-27,2019-10-27,,519645,418164,5450,2741,92372,8191,82.04735925487593,False,42.95730861575841,ALIANZA CAMBIEMOS,4,2.752269444524158,44.2295367367827,10.060885202934735,0.3424957052046575,0.9875464087106987,0.5283053669572487,0.4471488313947612,97.24773055547584,True,,,,,,,,,,,,,,,
nacional_2017_2021,nacional,2021,2017,0,eleccion_t_menos_2,2017-10-22,2017-10-22,,572008,401476,13229,3140,152774,16369,73.04880351323759,True,50.09739062858054,ALIANZA CAMBIEMOS,5,0.0,28.308043320148652,21.59456605127081,0.13014664637487663,2.058133664774967,0.6317952953601211,0.6925955805591215,100.0,True,,,,,,,,,,,,,,,
nacional_2017_2021,nacional,2021,2017,1,trimestre,2017-11-01,2018-02-01,4,,,,,,,,,,,,,,,,,,,,,0.08149999999999999,145.0670951797703,1.1902058104123405,45.8232735,2.4821333289146423,8.971553243828367,0.09854366337239527,0.07636885039899086,0.021199796607404925,0.26799787281048404,58125.093846006144,-40532.96131201737,21253.932549609493,0.35883696439215196,18.9275
nacional_2017_2021,nacional,2021,2017,2,trimestre,2018-03-01,2018-05-01,3,,,,,,,,,,,,,,,,,,,,,0.09433333333333334,155.64951863254328,1.178514657930133,39.988803999999995,2.1082694133122764,7.326354022663284,0.10826168939128422,0.08361577918534456,0.018679478762011762,0.28387710966727636,58842.649211469536,-20760.950913295146,21070.272049430314,0.36477165884215407,21.881333333333334
