anio,trimestre,tasa_actividad,tasa_empleo,tasa_desocupacion,tasa_informalidad,ingreso_ocupacion_principal_medio_todos_ocupados,ingreso_ocupacion_principal_medio_perceptores,pct_patron,pct_cuentapropia,pct_asalariado,pct_trabajador_familiar,pct_con_obra_social,pct_con_aguinaldo,pct_con_vacaciones_pagas,pct_sin_cobertura_salud,pct_secundario_completo_o_mas,tasa_analfabetismo,tasa_asistencia_escolar,hacinamiento_medio,pct_hacinamiento_bajo,pct_hacinamiento_moderado,pct_hacinamiento_critico,pct_agua_red_publica,pct_vivienda_propia,pct_inquilino,tamanio_hogar_medio,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,ingreso_total_individual_medio_todos,ingreso_total_individual_medio_perceptores,ipcf_medio
2018,1,0.5126918171179108,0.47287538297676496,0.07766153625188191,0.3409402004839267,11006.311770578142,16067.836126567283,0.0426731772969576,0.15285984811619027,0.8044669745868521,0.0,0.6694054614586934,0.6977566539923954,0.6915416522640857,0.2715641448822949,0.6584880395240713,0.0020394745493037382,0.8549194568089066,1.1779770788825914,0.9216376779077368,0.04331242500804792,0.03504989708421535,0.9708255922910567,0.7087357864736837,0.19583945321492377,2.8231054305640666,0.1056737381695799,0.10884148615042426,0.024074236190142696,8469.57069783955,12321.482535625011,13588.496902156468
2018,2,0.5110101809428178,0.4622440633333112,0.09543081415625179,0.3766873880212678,11344.698022494023,15903.389574479717,0.023285255165310062,0.18191443754873274,0.7933099128493292,0.0014903944366280258,0.638773837415948,0.6451897200803708,0.6581738127534256,0.2900335920597671,0.6454839635892382,0.00784939357661056,0.8465568619303906,1.1787834474539038,0.9176018321609685,0.05479797153607067,0.027600196302960903,0.9719987083853838,0.6739162342258304,0.2045578340014286,2.847827575972054,0.10955566500213638,0.0710029257028047,0.0159821000479463,7492.23138869124,10542.402681778827,11352.732507624114
2018,3,0.5643025877027139,0.5063734086240947,0.1026562350430643,0.3568287262399538,10733.88657036405,16107.088385283863,0.04449659679870116,0.1789464646254397,0.7750192535853299,0.0015376849905293175,0.6497310943553315,0.6648549386653417,0.66595607538758,0.28619435195461834,0.6233578146555919,0.007369616750971713,0.8216295303438483,1.2093400814345627,0.9048760831485071,0.07561558801393357,0.01950832883755936,0.972199465835448,0.7028726330582585,0.1720116423894872,2.916551774665148,0.12585835980844673,0.1520004529076002,0.0625079092319886,8247.09189170673,12344.361139583723,12965.41981390826
2018,4,0.5359140259487802,0.5054600667764721,0.056826202894004155,0.3448952064743723,12236.347556063716,17823.00366919075,0.03641088272743809,0.20350544396226905,0.7513447496297067,0.008738923680586232,0.6735076433561596,0.6814207650273224,0.6844504392335893,0.2764411912025864,0.6400942383486435,0.0032809491289034183,0.7891750720461095,1.1644112627580732,0.9323683072110746,0.04855412465475359,0.01907756813417191,0.9786429736115271,0.714202522378623,0.19939103524009186,2.9231539715816446,0.10555056404113008,0.17005756879970715,0.06779142125054075,8775.039352672766,13500.639414930925,15008.657262686767
2019,1,0.5678810195132471,0.5065137343546571,0.10806363137685135,0.3591187134445567,14422.988088855247,19972.76007895477,0.02283144626318058,0.1720545410582311,0.8038997697669285,0.0012142429116598857,0.6706193133706694,0.6625603604133768,0.6682457637370003,0.2656863924531899,0.6140480327069644,0.006744245442645979,0.8088855056918446,1.1136764168975368,0.925172347142581,0.055792152567489206,0.01903550028992977,0.9790509632111333,0.7210907802332324,0.21269570259648218,2.838425359190774,0.10137877714064815,0.17661555312157723,0.10310224856645835,11266.590094011837,16367.722891822885,18081.82429063849
2019,2,0.5833262076668608,0.5220503748991273,0.10504556792128282,0.34429991336952853,15923.106019890565,21318.965082176146,0.045854255281032305,0.18013860950304297,0.7740071352159248,0.0,0.6704867838933454,0.6669322893590006,0.6689228062982336,0.2968243820472637,0.6509023164364364,0.00734385632513643,0.8250948079707646,1.1210791977062855,0.9189130173357722,0.05695677766033532,0.02413020500389248,0.9737589954239637,0.6814876231827186,0.21936808926751775,2.796796774622303,0.11529016373728615,0.24278625543522978,0.13961657499825947,11404.016364093053,16565.3522242649,17911.60505357697
2019,3,0.5730370354907689,0.5251597886966539,0.08355000432583068,0.3437726680963075,14993.080007452952,23772.305358948433,0.01996149307496429,0.19429600645922612,0.7842916589031738,0.001450841562635861,0.6669781467673117,0.6720019512380542,0.6660848851905466,0.2735505693023508,0.6524379295733175,0.005252576384802754,0.8322343370471829,1.11550518129274,0.9272959826604164,0.060430213216391956,0.012273804123191694,0.9787539694541055,0.7001959524169565,0.1971275013861586,2.792299889107314,0.10866538131962296,0.1768486314834417,0.08832980492968395,12600.725232588935,20490.16701218693,22249.921889649173
2019,4,0.540192934364283,0.49839911307630314,0.07736832274040051,0.3536415690051908,17854.10284296345,24977.357943042247,0.032637106214651136,0.1871299644142893,0.776064391707569,0.004168537663490514,0.659576175951196,0.6579674372558463,0.6527131160699952,0.28365895261755597,0.6528037982573255,0.004686018689901133,0.8205855437341512,1.0647901657276715,0.9411257357005327,0.04513511379442295,0.01373915050504437,0.9767643146520569,0.6898760318029142,0.21589356106390345,2.699047613262957,0.0929791847618122,0.17726662576910696,0.12693833174399746,13059.811050065393,19765.285446503764,22278.907776620363
2020,1,0.5176712489719187,0.4712202509171138,0.08973068940385494,0.3319407255254374,16074.080675993904,27600.70038371497,0.03847624324698712,0.2011913007341737,0.7553123701343677,0.005020085884471534,0.6837508711440414,0.6932655980633092,0.707390969445769,0.29625844349185015,0.6291966742343372,0.005850240110122167,0.8241566624316126,1.2177073042635747,0.9081196716635502,0.050083985674896206,0.041796342661553576,0.9666751180553355,0.6836687478211264,0.2251354863245967,2.8250467467435745,0.09125281272779133,0.1696225398535797,0.05980413906760054,12835.07399574407,22553.08780305671,24933.00473672868
2020,2,0.46069640077026625,0.4167129862569117,0.0954715826731357,0.1886464914690352,20387.997193213138,32358.083735808024,0.021879030014918956,0.14069335221382154,0.828457278681063,0.008970339090196474,0.8147300308274578,0.8256417300003053,0.8234097915331319,0.275157551097124,0.6592588971981904,0.006064134411987071,0.833608879247707,1.1987145877868712,0.8905663002643662,0.07007918337402128,0.03935451636161251,0.9722288981367874,0.6593375665658955,0.23909647469547288,2.8265618477807153,0.13436824063650277,0.14354200134080475,0.05848944432498071,12561.721732098027,22544.636922943184,25286.780147615013
2020,3,0.502658292826014,0.46729514121689575,0.07035226935241003,0.2223175235516364,16402.314144077747,29518.16411285351,0.032730931010035054,0.17660971447306845,0.7906593545168965,0.0,0.782350272553926,0.782350272553926,0.7863659240251502,0.2882627190971374,0.6227577614918628,0.011446373198122695,0.8801241747071045,1.1541865118200998,0.8851666992888367,0.09417368043322241,0.02065962027794089,0.9611274221961245,0.827454818294513,0.14601357082273111,2.924101259215763,0.24102237880863836,0.08884974228485679,0.04519801657206237,13510.384365571572,24358.460954226714,28481.058034057547
2020,4,0.5476244260626566,0.49757226724603987,0.09139869668795596,0.30133068493244186,18812.7000887583,34090.801991460794,0.03736775523112866,0.21383354247645864,0.7473219477856334,0.0014767545067792978,0.7136177633981441,0.729129338206937,0.7298972379499465,0.310921639914738,0.6740942045021998,0.002928525554886827,0.8444720597298416,1.139817482011743,0.9364588568416665,0.027310280580037018,0.03623086257829642,0.9844970029786347,0.6990751523026195,0.24495593336683788,2.754544563072284,0.1704716784545421,0.10826356627155832,0.07931993969184001,13740.25562896426,28032.47698213776,29410.934634473713
2021,1,0.5286589363509755,0.49790190076798835,0.058179354340030624,0.2955734516668036,18339.889672940524,38099.02710143234,0.055083017995673146,0.17895423037266547,0.7585141168251363,0.007448634806525087,0.7230017530884488,0.7233646971813624,0.7279049223436601,0.29225761141270884,0.6677963307125845,0.003972487421103063,0.8839118859061541,1.1135050683647665,0.9460365949674047,0.03507070198091519,0.018892703051680157,0.9777091928321734,0.7311120209114099,0.2071331842660536,2.838484552640695,0.1098730828583126,0.0430541996031871,0.05316348061600479,14563.831096869468,29073.72780208114,32946.48129575158
2021,2,0.545333142002433,0.5024220164984118,0.07868791056133854,0.2982106828956392,20478.963714304828,42543.506430016,0.043178999480236104,0.1801419315661361,0.7766790689536278,0.0,0.7080838968086481,0.7178073659834286,0.7205935457367474,0.3001327786137913,0.6638298562434456,0.0035317769832137625,0.8364352478212198,1.1771056944678409,0.9160529770172299,0.0649308546310393,0.01901616835173078,0.9759842607277824,0.6908084811538743,0.2141964929901121,2.8724394282753862,0.10743197500532377,0.11670644922400175,0.06417440334109914,13711.825671694274,28619.589774616496,32899.13480537271
2021,3,0.5056779036138134,0.47157991791013415,0.06743024652649235,0.28942168120607636,21874.254527385754,60044.9259120234,0.027393856905984844,0.2190293328148376,0.7516135478609351,0.0019632624182424076,0.71542159497564,0.7133376927609548,0.7127376726405197,0.3085417232193893,0.6644660621361773,0.0005488788735120735,0.8695228654824337,1.2174009963384986,0.9383355336520591,0.016662607826298723,0.045001858521642166,0.9812513618477551,0.7327157487278739,0.1827311295966367,2.903908022404799,0.14025109268255168,0.045399197631346214,0.0360425024673477,15208.901006957136,39691.94899924587,40077.86302858919
2021,4,0.5135626515900035,0.49563407840400087,0.03491019670237954,0.30575315565249767,22565.032502142425,55033.63771512477,0.030216019062349768,0.17488713082373597,0.7929660556403235,0.001930794473590703,0.6965829003337694,0.685330952247589,0.6785501296527546,0.2813116579715057,0.6622189421367974,0.001987395050402978,0.8438634511694031,1.1084677508868026,0.9517891050775567,0.03425932776010456,0.013951567162338783,0.9825774950062883,0.7501818697442726,0.1826126359399275,2.801188626667653,0.12329535646469877,0.024959310497891542,0.013671056200833519,15968.542519013094,37385.43669161638,38969.83491698725
2022,1,0.5349647933287773,0.5044241898370332,0.05708899701923859,0.2980195734916028,28461.23176455664,62792.65168909919,0.038886210833439044,0.18054547761004694,0.7805683115565141,0.0,0.7118711828928593,0.7176112669464118,0.703160296560175,0.2928754942771947,0.6553412151526811,0.006302244391577747,0.8534184163768728,1.2175088363904365,0.9230318378707053,0.0453152130987231,0.03165294903057163,0.9792292213857215,0.7548032621437123,0.19413955004482,2.8559052699543024,0.17232192669579444,0.053163414343653424,0.030715803594375875,21133.31272892015,46281.73575295307,49612.62879490619
2022,2,0.5092517100808401,0.4862433496856215,0.045180722891566265,0.32431567792373983,41934.79280829438,65790.90225602762,0.020637787199301396,0.2040810526614943,0.7752811601392043,0.0,0.6917234852271743,0.7089156819227,0.6962756350015663,0.3647464855179147,0.633395026985827,0.0025650407624699576,0.8714561654931772,1.2307977853828658,0.8899382354056712,0.06405195578156865,0.04600980881276021,0.9682336843149439,0.6896044673569597,0.22808844853290855,2.6654617173299724,0.13593170592234058,0.05297984262719801,0.06905264140649389,27113.42626458044,44637.37134731032,50357.65617823914
2022,3,0.5856251965136099,0.5503908631832468,0.060165330214824946,0.4148676967208538,59289.80907556028,77625.61706123431,0.017954529685223306,0.1951245461063441,0.7869209242084326,0.0,0.6062820177462446,0.6217210741797726,0.6220032271243031,0.3352160893766928,0.6499108594853692,0.003598502169517016,0.8772726125739664,1.2264226390806796,0.9118440008847283,0.06355397739160584,0.024602021723665882,0.9494060962560451,0.6761834735149418,0.22665781938391827,2.7380188064537343,0.14875390804803834,0.09512622322650838,0.08018447780109156,50426.905020437414,67421.86848788436,68196.10506217009
2022,4,0.5697569301766918,0.5325675632961406,0.06527233792315289,0.29960107784250856,71480.61421439103,99465.6336877892,0.024445599815773666,0.18702533824287013,0.7885290619413562,0.0,0.7112435833747309,0.7087958572310287,0.7077210254557498,0.28114075056370125,0.6604018067351459,0.00234330631096994,0.8782032602834242,1.3066766432190815,0.9157913037112949,0.06022619134763194,0.023982504941073127,0.9661902496156943,0.7029835541566015,0.21775492277285705,2.8014207110265232,0.14338262206280653,0.09009528341019447,0.06509101334699753,52737.6097607232,75184.36920773878,76843.75157299978
2023,1,0.5934768483666357,0.5512983087613377,0.07107023588431736,0.33391836876315606,72689.3895527764,118346.73849113897,0.017371005466623506,0.1926699828113673,0.7884156822337016,0.0015433294883076263,0.6870301404085032,0.684216765746802,0.6806140269713863,0.2720072276963238,0.6310129336665801,0.0013443391226378976,0.8836122264571401,1.2515153035476605,0.9099553480520477,0.06688053169166841,0.023164120256283883,0.9626965880953716,0.6596890005105609,0.24931605492809356,2.7178044108923602,0.12934603931614347,0.07628311636952807,0.07086172652231269,57567.263277486556,92511.37969430613,102851.77715756265
2023,2,0.6000812649236511,0.5671551758733471,0.05486938349007314,0.411546910430839,74902.22423686276,123424.995909306,0.005684971641477517,0.24373956594323873,0.748903802142644,0.0016716602726398301,0.592828798185941,0.624244142101285,0.619274966931217,0.3417286368155755,0.6604267458020292,0.002421437059434708,0.8770023689306391,1.242618544137084,0.9169480858810903,0.05577157562918968,0.027280338489720005,0.950316631735097,0.604673900217456,0.27403956913360344,2.5940033826495923,0.1445605084088623,0.06246663707316525,0.06051683739120174,64406.491662820794,103317.88669477518,109915.832435592
2023,3,0.597963520186468,0.5529150696492171,0.07533645283779697,0.32550526018558124,116462.52268478875,169233.66195295678,0.009907489216917685,0.17767158104176273,0.8124209297413196,0.0,0.6793733068297142,0.7162407356152166,0.7095169799293796,0.3088207174671833,0.6766455769170303,0.004226836024068161,0.8407814091886735,1.2532125715190199,0.913353165458583,0.05353277188866077,0.033114062652756245,0.9562855267384534,0.6671107945419756,0.23230122484322846,2.585653831650396,0.13616290275275486,0.07493750087289283,0.04495188614684152,96167.94748303352,149527.12321558865,164322.86039541347
2023,4,0.5734050749560637,0.5411628890690543,0.056229334715044106,0.36959750663517493,152227.76326410973,225046.4157597696,0.022928235274959696,0.21275383087169633,0.764317933853344,0.0,0.642948452604154,0.6800536901312425,0.6803093574228737,0.2980755141443569,0.6674860538209823,0.0038371945704763063,0.8490758235967043,1.3024501699931164,0.9079319951261648,0.04703365348862486,0.045034351385210315,0.9769236489694585,0.6618262008683664,0.23534274158948806,2.6546956427227117,0.16907402852223258,0.09102115999565245,0.08588418348959734,122347.35803165426,192443.77715307949,215416.6990033236
2024,1,0.5867647963767492,0.5383936593110408,0.08243701286170936,0.34523495518941194,215432.82029712363,329171.5672939988,0.025396549635281773,0.19461620578748734,0.7799872445772309,0.0,0.6806403019805752,0.6836413511755086,0.695733469318375,0.2793469663230477,0.6575928308569216,0.004663174204973069,0.8201133989853775,1.2350867652334825,0.9117260522290829,0.06934515379822126,0.01892879397269586,0.9424573726845296,0.6248654619611398,0.2545261428652354,2.6354698918030928,0.15115277856454992,0.11153628278479578,0.07382881096697445,161853.6979557678,268624.41183565365,333142.89178286976
2024,2,0.5887063705753032,0.5307017760541461,0.09852890578451365,0.4209217158851841,328878.2884325371,434593.91705240717,0.014228928897246374,0.2083209212265644,0.7765681145389213,0.0008820353372679711,0.5986238394639207,0.651551477154896,0.6631942987634933,0.30335777816131015,0.6667518654118361,0.005048953757603345,0.875041806148342,1.246245599182761,0.8999285722933137,0.07947845667727993,0.020592971029406423,0.9653030834977785,0.7075549932809531,0.19068473747291195,2.8234222345976443,0.14060967784893647,0.14443832399123496,0.10093703466059734,252486.31036237432,347682.7270712937,381785.15628019033
