fecha,icg,desocupacion,salario_real,tc_oficial,reservas,ipc,icc,resultado_fiscal,emae,tasa_informalidad,pct_sin_cobertura_salud,hacinamiento_medio,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias
2010-04-01,1.390221118927002,0.079,10602.898103104244,3.888,47551.833333333336,31.171288904798274,43.4753,15325.962344998234,145.77413149301782,0.3254951089305123,0.3377822580645161,1.1407205537366185,0.0972683873779292,0.05902977239862924,0.02800546718697383
2010-05-01,1.5918539762496948,0.079,10588.89896237601,3.929,48470.68021779901,31.547944803983828,48.606522,15142.98325828415,158.1106315304388,0.3254951089305123,0.3377822580645161,1.1407205537366185,0.0972683873779292,0.05902977239862924,0.02800546718697383
2010-06-01,1.6100339889526367,0.079,10647.488288218408,3.931,49228.98772521095,31.931380509354724,47.63068,14961.144566237661,149.86155200805445,0.3254951089305123,0.3377822580645161,1.1407205537366185,0.0972683873779292,0.05902977239862924,0.02800546718697383
2010-07-01,1.7070893049240112,0.075,10810.279882307874,3.94,50448.48701695172,32.24023834668688,48.098846,7532.202379792754,139.50568662872732,0.25207735033612194,0.3016072237910958,1.1120346788171322,0.07209330191316851,0.09881375564165036,0.036725646043855094
2010-08-01,1.7785171270370483,0.075,10964.316356175606,3.95,50209.65263363547,32.56190248459134,50.372967,7457.7951983891335,137.24598068715568,0.25207735033612194,0.3016072237910958,1.1120346788171322,0.07209330191316851,0.09881375564165036,0.036725646043855094
2010-09-01,1.7759796380996704,0.075,11316.278332441794,3.96,50920.09287513706,32.8654871393349,48.834332,7388.906148582797,136.69642672162283,0.25207735033612194,0.3016072237910958,1.1120346788171322,0.07209330191316851,0.09881375564165036,0.036725646043855094
2010-10-01,1.7037136554718018,0.073,11444.968234070193,3.957,51606.910269150125,33.1630452996915,50.054619,-41131.62671501363,135.13884450692316,0.22782215367156688,0.268469989737222,1.1226635785475996,0.06852971343320693,0.09359653757692547,0.02418101572698452
2010-11-01,2.4218976497650146,0.073,11479.143016091433,3.988,52236.08619729621,33.4756696960155,55.363689,-40747.50445283418,139.59882328372225,0.22782215367156688,0.268469989737222,1.1226635785475996,0.06852971343320693,0.09359653757692547,0.02418101572698452
2010-12-01,2.3362247943878174,0.073,11498.578498187511,3.976,52132.3075265041,33.791307339533,53.21349,-40366.89040450867,138.47764951271685,0.22782215367156688,0.268469989737222,1.1226635785475996,0.06852971343320693,0.09359653757692547,0.02418101572698452
2011-01-01,2.1254279613494873,0.074,11519.799973475856,4.008,52364.92451427913,34.16118343253322,55.68906,4330.06076303345,133.0769197185519,0.26076753229764177,0.29709262582243867,1.2423413944510149,0.08884629501243832,0.10564006361893886,0.029876432445658824
2011-02-01,2.1786108016967773,0.074,11651.209609288666,4.03,52427.03571428572,34.47908101144583,53.95998,4290.137546035414,129.50988684262188,0.26076753229764177,0.29709262582243867,1.2423413944510149,0.08884629501243832,0.10564006361893886,0.029876432445658824
2011-03-01,2.421698808670044,0.074,12322.532834794561,4.054,52287.096774193546,34.81053820272912,57.379108,4249.287935123152,147.00183909502377,0.26076753229764177,0.29709262582243867,1.2423413944510149,0.08884629501243832,0.10564006361893886,0.029876432445658824
2011-04-01,2.172978162765503,0.073,12352.192124652145,4.08,51637.3,35.160074877173315,54.416607,4343.278577576129,151.03582303961804,0.24163577333118424,0.2590861191303757,1.1143601277823911,0.08651279041145173,0.0869634370325488,0.025898926400696798
2011-05-01,2.3384838104248047,0.073,12697.68761785141,4.09,51986.8064516129,35.52166454039145,55.554817,4299.0665549007135,166.17834208101743,0.24163577333118424,0.2590861191303757,1.1143601277823911,0.08651279041145173,0.0869634370325488,0.025898926400696798
2011-06-01,2.312696695327759,0.073,12735.232110553852,4.11,52094.3,35.92694628791511,55.710033,4250.569997689093,156.69365851225533,0.24163577333118424,0.2590861191303757,1.1143601277823911,0.08651279041145173,0.0869634370325488,0.025898926400696798
2011-07-01,2.3854987621307373,0.072,13003.831310126567,4.145,51852.1935483871,36.28853595113324,58.070492,-14933.366304161342,146.37808828046835,0.2641071645904574,0.2528305498651359,1.066599935456248,0.06526866127308807,0.0934933597923981,0.02659899252022592
2011-08-01,2.337719678878784,0.072,13299.022228070615,4.2,50387.77419354839,36.65690542053672,57.464024,-14783.299184235017,146.3985053847187,0.2641071645904574,0.2528305498651359,1.066599935456248,0.06526866127308807,0.0934933597923981,0.02659899252022592
2011-09-01,2.619661331176758,0.072,13594.918319244798,4.205,49421.0,37.0328080079239,59.305626,-14633.240878845814,147.170906821271,0.2641071645904574,0.2528305498651359,1.066599935456248,0.06526866127308807,0.0934933597923981,0.02659899252022592
2011-10-01,2.621816873550415,0.067,13689.40344898866,4.236,48038.06451612903,37.370291693594154,57.679577,-42965.41255724879,145.0500024277993,0.23629910318587702,0.2452985603208837,1.04845849292484,0.05514167558957401,0.06733232186030322,0.039137195848672535
2011-11-01,2.6878108978271484,0.067,13897.088165964933,4.281,46464.73333333333,37.72660817422369,56.688972,-42559.617143028256,146.3616451241655,0.23629910318587702,0.2452985603208837,1.04845849292484,0.05514167558957401,0.06733232186030322,0.039137195848672535
2011-12-01,2.7104711532592773,0.067,13868.50859067251,4.304,45982.51612903226,38.07388491327278,52.572506,-42171.4254706976,143.36165785374328,0.23629910318587702,0.2452985603208837,1.04845849292484,0.05514167558957401,0.06733232186030322,0.039137195848672535
2012-01-01,2.749119520187378,0.071,13920.318677841058,4.337,46557.29032258064,38.4384878236844,57.351105,-4663.5549458204,136.19408129361287,0.26065596090860266,0.24654798411271975,1.07595080342959,0.048772957107985584,0.04885287109147972,0.0413409566430315
2012-02-01,2.493413209915161,0.071,14172.027807097124,4.357,46811.206896551725,38.818156970063434,52.629028,-4617.942066086391,132.3605259407412,0.26065596090860266,0.24654798411271975,1.07595080342959,0.048772957107985584,0.04885287109147972,0.0413409566430315
2012-03-01,2.2586557865142822,0.071,14542.228462307174,4.379,47168.25806451613,39.27692385527144,50.219494,-4564.003043123799,147.44101624495764,0.26065596090860266,0.24654798411271975,1.07595080342959,0.048772957107985584,0.04885287109147972,0.0413409566430315
2012-04-01,1.8896799087524414,0.072,15062.770550580455,4.417,47462.333333333336,39.721377816310394,43.833939,-16801.28023469437,145.52027831854522,0.24165978454366938,0.2359992498065082,1.0480778379563696,0.07541157727031333,0.054674997415946995,0.04559338767567105
2012-05-01,2.141538143157959,0.072,15360.81016211821,4.471,47435.77419354839,40.12665956383405,46.426304,-16631.586263450157,157.40418371936033,0.24165978454366938,0.2359992498065082,1.0480778379563696,0.07541157727031333,0.054674997415946995,0.04559338767567105
2012-06-01,1.9857274293899536,0.072,15282.542734362793,4.527,46603.63333333333,40.52440819337401,44.383896,-16468.346602754893,149.0331017415051,0.24165978454366938,0.2359992498065082,1.0480778379563696,0.07541157727031333,0.054674997415946995,0.04559338767567105
2012-07-01,1.8332213163375854,0.076,15673.681272220034,4.585,46647.1935483871,40.91763695212372,43.586601,-9027.965139634658,146.86279961903688,0.2525009241510196,0.2324802905740049,1.0435950677383041,0.06658740873102555,0.08349656409687134,0.03853439663106028
2012-08-01,1.7565433979034424,0.076,15646.961332176978,4.638,45256.63636363636,41.34099818280829,42.739464,-8935.512354261842,145.69325698881013,0.2525009241510196,0.2324802905740049,1.0435950677383041,0.06658740873102555,0.08349656409687134,0.03853439663106028
2012-09-01,1.712226390838623,0.076,15735.35859991484,4.697,45228.03333333333,41.80127169161304,42.272732,-8837.123490530468,142.47153651731426,0.2525009241510196,0.2324802905740049,1.0435950677383041,0.06658740873102555,0.08349656409687134,0.03853439663106028
2012-10-01,1.6274712085723877,0.069,15967.827505013289,4.766,45062.22727272727,42.23367266387806,43.439926,-49653.507917477,147.23130295530083,0.2759686521626418,0.217944047648794,1.075043518190327,0.055741117836526834,0.07962315863997842,0.024176448115968443
2012-11-01,1.7548834085464478,0.069,16192.35420390021,4.838,45314.9,42.65778720636099,42.714291,-49159.84014490315,146.37343184468628,0.2759686521626418,0.217944047648794,1.075043518190327,0.055741117836526834,0.07962315863997842,0.024176448115968443
2012-12-01,1.8389816284179688,0.069,16218.894805899086,4.918,44134.0,43.07210869546511,46.431149,-48686.95922985519,143.58505809958143,0.2759686521626418,0.217944047648794,1.075043518190327,0.055741117836526834,0.07962315863997842,0.024176448115968443
2013-01-01,1.7623827457427979,0.079,16234.992540185143,4.978,42953.93548387097,43.50978285031873,46.856686,-19171.780352700345,136.51707182504433,0.23891306227127337,0.2101397546092776,1.113110069647855,0.05029122498724562,0.04670228445099484,0.030677824386372655
2013-02-01,1.832024335861206,0.079,16602.969558427223,5.046,42180.857142857145,43.9693030473251,47.61668,-18971.417379578997,132.795321964955,0.23891306227127337,0.2101397546092776,1.113110069647855,0.05029122498724562,0.04670228445099484,0.030677824386372655
2013-03-01,1.9139879941940308,0.079,16866.29237452284,5.122,41152.90322580645,44.41225038476731,46.908466,-18782.205197287247,149.40394566736484,0.23891306227127337,0.2101397546092776,1.113110069647855,0.05029122498724562,0.04670228445099484,0.030677824386372655
2013-04-01,1.758607029914856,0.072,17026.101989938674,5.187,40075.23333333333,44.83862486264537,44.055088,-12425.224941814411,155.94159584157654,0.2834673604541154,0.2189896873465379,1.0705494261597324,0.0466537854725151,0.11983333217495257,0.03957492059299828
2013-05-01,1.420147180557251,0.072,17391.9260053757,5.284,39015.3870967742,45.40210208782696,41.648998,-12271.017736629788,167.9734791225302,0.2834673604541154,0.2189896873465379,1.0705494261597324,0.0466537854725151,0.11983333217495257,0.03957492059299828
2013-06-01,1.744126558303833,0.072,17355.8416368497,5.388,38233.96666666667,46.01303795630593,44.491737,-12108.089896803875,156.27186443024067,0.2834673604541154,0.2189896873465379,1.0705494261597324,0.0466537854725151,0.11983333217495257,0.03957492059299828
2013-07-01,1.6790159940719604,0.068,17571.52203343945,5.505,37310.16129032258,46.53432972077874,47.481728,-40583.15680770912,150.73100129825897,0.24540358502378262,0.22284712957143174,1.0981012554888734,0.06717625675372856,0.06952383323670329,0.017489444798161776
2013-08-01,1.8688058853149414,0.068,17542.994153151532,5.672,37001.22580645161,47.06089466784015,50.028309,-40129.07135168741,148.42144953050052,0.24540358502378262,0.22284712957143174,1.0981012554888734,0.06717625675372856,0.06952383323670329,0.017489444798161776
2013-09-01,1.7716091871261597,0.068,17739.417481647153,5.793,35611.76666666667,47.57540662612762,48.647949,-39695.088995053695,147.0048441881334,0.24540358502378262,0.22284712957143174,1.0981012554888734,0.06717625675372856,0.06952383323670329,0.017489444798161776
2013-10-01,1.9162455797195435,0.064,17928.00500404354,5.912,34221.22727272727,48.11779112095482,51.85112,-101709.15758991898,148.6939593959755,0.27415977768844924,0.23447861068765816,1.1556011873542649,0.05184413068427093,0.053851634255310935,0.031797171946892404
2013-11-01,1.9041386842727661,0.064,17795.00163152593,6.141,32244.366666666665,48.70311438828917,49.885075,-100486.79764053819,145.69589762827002,0.27415977768844924,0.23447861068765816,1.1556011873542649,0.05184413068427093,0.053851634255310935,0.031797171946892404
2013-12-01,1.6809167861938477,0.064,17689.09435186178,6.521,30611.74193548387,49.430060273717295,46.148899,-99008.98305402679,142.5768791271264,0.27415977768844924,0.23447861068765816,1.1556011873542649,0.05184413068427093,0.053851634255310935,0.031797171946892404
2014-01-01,1.4624840021133423,0.071,16933.91263876575,8.01,29620.67741935484,51.878323618423416,43.671379,-36679.09576253627,137.96969739537636,0.29377810688291284,0.24919503376343208,1.225838977739382,0.07664558750027164,0.03641045700501988,0.021553628731410854
2014-02-01,1.3849818706512451,0.071,16960.056597178416,7.874,27678.05,54.53525433127834,33.464466,-34892.10829459051,132.48630687243056,0.29377810688291284,0.24919503376343208,1.225838977739382,0.07664558750027164,0.03641045700501988,0.021553628731410854
2014-03-01,1.5397652387619019,0.071,17247.231194061766,8.002,27331.483870967742,55.86258972000823,36.212978,-34063.04665675854,144.53782808347017,0.29377810688291284,0.24919503376343208,1.225838977739382,0.07664558750027164,0.03641045700501988,0.021553628731410854
2014-04-01,1.401645541191101,0.071,17874.59104720912,8.002,27679.93333333333,56.823062262931394,36.6894,-53483.02043169784,152.34143546147135,0.308497046346873,0.2978494388785337,1.209338105437285,0.08758738907149435,0.054725304288143366,0.03068576493676256
2014-05-01,1.5119301080703735,0.071,17785.42409180692,8.08,28386.387096774197,57.884478586836295,38.097218,-52502.31278218897,164.20324390256107,0.308497046346873,0.2978494388785337,1.209338105437285,0.08758738907149435,0.054725304288143366,0.03068576493676256
2014-06-01,1.6997179985046387,0.071,17690.43046842429,8.133,28862.766666666663,58.75606033755168,41.91634,-51723.49852152519,153.80352402990053,0.308497046346873,0.2978494388785337,1.209338105437285,0.08758738907149435,0.054725304288143366,0.03068576493676256
2014-07-01,1.8721864223480225,0.075,18296.308961935127,8.213,29519.16129032258,59.54703772584134,42.745777,-79193.02420569528,145.4228137340859,0.319774962099612,0.2789277222870902,1.240073433761803,0.0886922842990922,0.04477085000996228,0.02780700435893582
2014-08-01,1.8208873271942139,0.075,18087.269081817933,8.401,28861.387096774197,60.51880994574008,43.889557,-77921.393435,140.10530396605887,0.319774962099612,0.2789277222870902,1.240073433761803,0.0886922842990922,0.04477085000996228,0.02780700435893582
2014-09-01,1.7056009769439697,0.075,18530.50651192887,8.43,28280.566666666666,61.48380235945347,41.501331,-76698.41192368836,141.71873319955728,0.319774962099612,0.2789277222870902,1.240073433761803,0.0886922842990922,0.04477085000996228,0.02780700435893582
2014-10-01,1.6466782093048096,0.069,18848.35143585332,8.5,27569.83870967742,62.237114157824585,43.944057,-100799.339508117,143.3493974176129,0.30866863374679526,0.272422363245904,1.2028224162776944,0.07027678740591467,0.03839198057148763,0.028043886391429407
2014-11-01,1.6029824018478394,0.069,18644.43795454973,8.524,28476.966666666667,62.805111253796404,43.662338,-99887.73007102638,140.8775968982631,0.30866863374679526,0.272422363245904,1.2028224162776944,0.07027678740591467,0.03839198057148763,0.028043886391429407
2014-12-01,1.6356861591339111,0.069,18853.137229395837,8.551,30232.774193548383,63.403240821703065,44.22499466666667,-98945.41538723014,140.4359377491282,0.30866863374679526,0.272422363245904,1.2028224162776944,0.07027678740591467,0.03839198057148763,0.028043886391429407
2015-01-01,1.8263827562332153,0.071,18885.339262169055,8.644,31274.64516129032,63.53055051562779,49.948658,-9803.944636789918,133.99818907035032,0.2793425968713171,0.23206567776216236,1.1378605233070842,0.05926165468888148,0.0633727470697716,0.009632685076562645
2015-02-01,1.6532340049743652,0.071,19486.582451016362,8.726,31349.964285714286,63.68874599328572,50.473072,-25069.735242837498,132.627886955774,0.2793425968713171,0.23206567776216236,1.1378605233070842,0.05926165468888148,0.0633727470697716,0.009632685076562645
2015-03-01,1.8635460138320923,0.071,20011.415542125767,8.822,31431.548387096773,64.31324147413537,52.600952,-36506.16803297372,149.4090129833281,0.2793425968713171,0.23206567776216236,1.1378605233070842,0.05926165468888148,0.0633727470697716,0.009632685076562645
2015-04-01,1.8962349891662598,0.066,20183.386539452807,8.907,31998.8,64.79234777789941,52.85,-32065.82368525738,157.4845995373143,0.2670943576665604,0.23708399632325589,1.13549418026811,0.07317935033883304,0.036941387828430275,0.009217183392557561
2015-05-01,2.090634346008301,0.066,20617.990124002034,8.992,33796.16129032258,65.75282032082256,54.994553,-12892.830997418661,168.88610058983411,0.2670943576665604,0.23708399632325589,1.13549418026811,0.07317935033883304,0.036941387828430275,0.009217183392557561
2015-06-01,1.9372751712799072,0.066,21172.175650189194,9.088,33680.03333333333,66.61762226535261,54.881054,-35174.4766672452,162.93739000912225,0.2670943576665604,0.23708399632325589,1.13549418026811,0.07317935033883304,0.036941387828430275,0.009217183392557561
2015-07-01,2.0363399982452393,0.059,21510.562272663865,9.19,33871.55161290322,67.57508156108229,56.09,-19297.497981134733,151.8447963430633,,,,,,
2015-08-01,1.91725492477417,0.059,21299.057840772508,9.296,33720.70967741936,68.54007397479569,56.781574,-28876.53726092874,146.46506720486232,,,,,,
2015-09-01,1.7779356241226196,0.059,21569.41932145127,9.422,33423.333333333336,69.46589417499378,54.618008,-34984.36216595664,145.88232371860067,,,,,,
2015-10-01,1.9085066318511963,,21683.690280363015,9.546,28144.43333333333,70.1099757626011,56.962151,-32989.17129613043,147.04587615341626,,,,,,
2015-11-01,1.7489367723464966,,21711.19804379431,9.688,26193.233333333334,71.5121752778531,60.350544,-33588.825828150824,146.175581385648,,,,,,
2015-12-01,1.7974913120269775,,21266.117652045334,13.04,24815.64516129032,74.30115011368937,54.894997,-59447.66660060355,141.9421187346255,,,,,,
2016-01-01,3.1378445625305176,,19537.26533415015,13.96,25967.83870967742,80.98825362392141,54.007343,-1068.056120850193,134.74645041349706,,,,,,
2016-02-01,2.861860513687134,,19427.297005921966,15.8,29359.206896551725,85.03766630511748,45.594051,-20777.02830720406,134.2323610386252,,,,,,
2016-03-01,3.0327048301696777,,19496.484545169445,14.7,28861.870967741936,87.07857029644032,48.15773,-36999.68877568608,150.0878942366954,,,,,,
2016-04-01,2.720017910003662,0.093,20016.22477860611,14.25,31015.466666666667,88.38474885088691,43.185665,-15048.2975546369,153.25067436662908,0.3318038714289642,0.26570688611657184,1.143348783061875,0.05756111890850932,0.028057577439044294,0.0028168554362372296
2016-05-01,2.6223952770233154,0.093,19704.466516757522,13.991,31581.09677419355,91.56659980951885,42.657166,-16157.638299092994,163.51360808690507,0.3318038714289642,0.26570688611657184,1.143348783061875,0.05756111890850932,0.028057577439044294,0.0028168554362372296
2016-06-01,2.607966423034668,0.093,19398.40371348846,15.04,31484.733333333334,94.22203120399489,42.571453,-48491.94972360431,153.66209524099784,0.3318038714289642,0.26570688611657184,1.143348783061875,0.05756111890850932,0.028057577439044294,0.0028168554362372296
2016-07-01,2.724992036819458,0.085,19623.04413624958,15.01,33231.06451612903,96.76602604650274,45.605362,-27867.735301066066,143.73110098180126,0.2868912550183278,0.20707912242361312,1.0893630392281037,0.0548707099784103,0.04989205151748269,0.005397424125865449
2016-08-01,2.521238327026367,0.085,19779.895801763916,14.93,32141.451612903227,97.15309015068875,42.602177,-40144.47707170902,143.6741026486049,0.2868912550183278,0.20707912242361312,1.0893630392281037,0.0548707099784103,0.04989205151748269,0.005397424125865449
2016-09-01,2.5361545085906982,0.085,20162.0942567856,15.31,30886.233333333334,97.54170251129152,43.293732,-41360.975830137606,142.00773744282046,0.2868912550183278,0.20707912242361312,1.0893630392281037,0.0548707099784103,0.04989205151748269,0.005397424125865449
2016-10-01,2.6470584869384766,0.076,20452.362416639993,15.15,36430.1935483871,98.12695272635928,46.04076,-64884.110054400015,141.1368632980814,0.3394826527424145,0.27313371066176256,1.1890493238477542,0.10594817241267473,0.03666201796776181,0.0
2016-11-01,2.516064167022705,0.076,20586.031199999998,15.868,37705.2,99.20634920634922,43.9342,-14757.119999999997,144.93832064073018,0.3394826527424145,0.27313371066176256,1.1890493238477542,0.10594817241267473,0.03666201796776181,0.0
2016-12-01,2.493764638900757,0.076,20690.139999999996,15.89,37853.48387096774,100.00000000000001,44.48,-61927.00000000008,142.59014516031914,0.3394826527424145,0.27313371066176256,1.1890493238477542,0.10594817241267473,0.03666201796776181,0.0
2017-01-01,2.461148262023926,0.092,20719.617584723863,15.897,41153.967741935485,101.5859,44.466782,-524.6791139321501,136.63265948316212,0.3533056404321272,0.2752105162223888,1.1092520482391865,0.06354907962625005,0.03236999056934748,0.024471416754374954
2017-02-01,2.3498971462249756,0.092,20719.335994575926,15.48,48464.07142857143,103.6859,40.681771833333336,-33814.43378511442,132.15851633982274,0.3533056404321272,0.2752105162223888,1.1092520482391865,0.06354907962625005,0.03236999056934748,0.024471416754374954
2017-03-01,2.314714193344116,0.092,20994.803462348653,15.39,51488.03225806452,106.1476,40.950098833333335,-22742.57731686822,152.6209585590573,0.3533056404321272,0.2752105162223888,1.1092520482391865,0.06354907962625005,0.03236999056934748,0.024471416754374954
2017-04-01,2.611274242401123,0.087,20786.65317018869,15.4,50371.63333333333,108.9667,46.19,-20267.47621062213,151.94634480448738,0.3446537524236441,0.2982931332426991,1.1704946968717507,0.07202585053090464,0.045343590266535796,0.020458630227785497
2017-05-01,2.5172336101531982,0.087,20835.935188695206,16.1,47707.25806451613,110.5301,45.76,-28291.478972696103,168.3892094693678,0.3446537524236441,0.2982931332426991,1.1704946968717507,0.07202585053090464,0.045343590266535796,0.020458630227785497
2017-06-01,2.2927963733673096,0.087,20983.873606699108,16.601,45375.7993802216,111.8477,42.042889,-54085.42151514961,161.03568546945232,0.3446537524236441,0.2982931332426991,1.1704946968717507,0.07202585053090464,0.045343590266535796,0.020458630227785497
2017-07-01,2.235447645187378,0.083,21522.280577790432,17.64,47931.77419354839,113.7852,42.476402,-23876.040117695466,150.30605012392,0.3550050219904908,0.2660034317208867,1.1917158898655638,0.08793136063560666,0.04831816243495324,0.03599334382845289
2017-08-01,2.531796932220459,0.083,21407.534457310892,17.31,48353.45161290323,115.3819,47.609829,-27177.226237390765,149.2553427738411,0.3550050219904908,0.2660034317208867,1.1917158898655638,0.08793136063560666,0.04831816243495324,0.03599334382845289
2017-09-01,2.8550326824188232,0.083,21379.55582924151,17.33,50837.26666666667,117.5719,51.039745,-29789.260869306374,146.38655965775385,0.3550050219904908,0.2660034317208867,1.1917158898655638,0.08793136063560666,0.04831816243495324,0.03599334382845289
2017-10-01,2.8276212215423584,0.072,21652.998505271764,17.66,51692.48387096774,119.3528,51.107132,-31711.447071204027,149.38594966601454,0.37673372830037727,0.2644316007386731,1.2024345419420897,0.09141358857521065,0.04389621464755747,0.018325357024667158
2017-11-01,2.966698169708252,0.072,21635.643089739988,17.301,53992.43333333333,120.994,51.101856,-29934.872803610113,151.92604285202697,0.37673372830037727,0.2644316007386731,1.2024345419420897,0.09141358857521065,0.04389621464755747,0.018325357024667158
2017-12-01,2.363455295562744,0.072,21075.598819189137,18.649,55581.92580645161,124.7956,43.179905,-107417.56920917085,146.7833849092245,0.37673372830037727,0.2644316007386731,1.2024345419420897,0.09141358857521065,0.04389621464755747,0.018325357024667158
2018-01-01,2.278398036956787,0.091,21206.46167729885,19.65,60625.74838709678,126.9887,45.188713,-2722.7619465354283,142.74091260617223,0.3409402004839267,0.2715641448822949,1.1779770788825914,0.1056737381695799,0.10884148615042426,0.024074236190142696
2018-02-01,2.319981813430786,0.091,21098.026612210004,20.11,62300.26785714285,130.0606,43.82262,-22056.64128875309,138.81804035165743,0.3409402004839267,0.2715641448822949,1.1779770788825914,0.1056737381695799,0.10884148615042426,0.024074236190142696
2018-03-01,2.3215670585632324,0.091,21090.286344505934,20.149,61756.30645161288,133.1054,43.812939,-30072.784424974514,155.85731953576973,0.3409402004839267,0.2715641448822949,1.1779770788825914,0.1056737381695799,0.10884148615042426,0.024074236190142696
2018-04-01,2.065269708633423,0.096,21102.59361526626,20.535,60762.77666666666,136.7512,40.086334,-19213.87161502059,151.52454398394343,0.3766873880212678,0.2900335920597671,1.1787834474539038,0.10955566500213638,0.0710029257028047,0.0159821000479463
2018-05-01,1.9379714727401733,0.096,21017.936188518746,24.96,54008.86451612905,139.5893,36.067139,-12996.196699890334,159.5666923779167,0.3766873880212678,0.2900335920597671,1.1787834474539038,0.10955566500213638,0.0710029257028047,0.0159821000479463
2018-06-01,2.0421605110168457,0.096,20439.942460669605,28.85,53347.16666666666,144.8053,35.974979,-45169.13400269195,151.12576323345522,0.3766873880212678,0.2900335920597671,1.1787834474539038,0.10955566500213638,0.0710029257028047,0.0159821000479463
2018-07-01,2.0142130851745605,0.09,20284.346729932226,27.41,60102.848387096754,149.2966,36.254482,-19347.19209948513,145.9635244300046,0.3568287262399538,0.28619435195461834,1.2093400814345627,0.12585835980844673,0.1520004529076002,0.0625079092319886
2018-08-01,1.944359302520752,0.09,19972.966421110046,36.85,55909.90322580645,155.1034,36.249523,-18589.4699922761,146.76596003413968,0.3568287262399538,0.28619435195461834,1.2093400814345627,0.12585835980844673,0.1520004529076002,0.0625079092319886
2018-09-01,1.7494696378707886,0.09,19077.635148751833,41.25,50302.67666666666,165.2383,33.704475,-22536.845271344475,137.746569718648,0.3568287262399538,0.28619435195461834,1.2093400814345627,0.12585835980844673,0.1520004529076002,0.0625079092319886
2018-10-01,1.7630518674850464,0.091,19038.06719943404,35.95,48951.9258064516,174.1473,32.643635,-19472.366209524913,142.8432759845676,0.3448952064743723,0.2764411912025864,1.1644112627580732,0.10555056404113008,0.17005756879970715,0.06779142125054075
2018-11-01,1.7673767805099487,0.091,18778.682556329702,37.72,52631.34666666666,179.6388,32.097534,-27917.298490081186,140.59240732533567,0.3448952064743723,0.2764411912025864,1.1644112627580732,0.10555056404113008,0.17005756879970715,0.06779142125054075
2018-12-01,1.924637794494629,0.091,18636.982836848023,37.7,56977.6677419355,184.2552,35.989628,-83180.44755317623,136.25161596905636,0.3448952064743723,0.2764411912025864,1.1644112627580732,0.10555056404113008,0.17005756879970715,0.06779142125054075
2019-01-01,1.6283764839172363,0.101,18649.97170509377,37.35,66171.57419354838,189.6101,33.101078,1618.320964969724,134.5362398566958,0.3591187134445567,0.2656863924531899,1.1136764168975368,0.10137877714064815,0.17661555312157723,0.10310224856645835
2019-02-01,1.7934921979904175,0.101,18670.221768629344,39.15,66984.04642857141,196.7501,36.039967,-7858.750770647612,132.2678886127366,0.3591187134445567,0.2656863924531899,1.1136764168975368,0.10137877714064815,0.17661555312157723,0.10310224856645835
2019-03-01,1.5996060371398926,0.101,18879.868671679684,43.345,67958.42580645162,205.9571,34.794621,-18338.18790418,144.96325495574916,0.3591187134445567,0.2656863924531899,1.1136764168975368,0.10137877714064815,0.17661555312157723,0.10310224856645835
2019-04-01,1.5293285846710205,0.106,18614.331638752472,44.15,72678.57333333332,213.0517,34.411144,-8391.906753149562,149.9162214035227,0.34429991336952853,0.2968243820472637,1.1210791977062855,0.11529016373728615,0.24278625543522978,0.13961657499825947
2019-05-01,1.619799256324768,0.106,18632.444182719697,44.76,67700.96774193548,219.5691,36.4725,5392.516524410735,164.1356990759204,0.34429991336952853,0.2968243820472637,1.1210791977062855,0.11529016373728615,0.24278625543522978,0.13961657499825947
2019-06-01,1.9065698385238647,0.106,18437.861636893278,42.45,64400.75666666668,225.537,40.574234,-6523.009528370011,150.85897174113128,0.34429991336952853,0.2968243820472637,1.1210791977062855,0.11529016373728615,0.24278625543522978,0.13961657499825947
2019-07-01,1.9353426694869995,0.097,18781.81644641509,43.87,66133.21612903227,230.494,44.176544,-9956.267842113017,146.77702964007034,0.3437726680963075,0.2735505693023508,1.11550518129274,0.10866538131962296,0.1768486314834417,0.08832980492968395
2019-08-01,2.201439142227173,0.097,18402.083906318534,59.51,62324.97419354838,239.6077,41.862835,-605.6566629536821,141.27693468084036,0.3437726680963075,0.2735505693023508,1.11550518129274,0.10866538131962296,0.1768486314834417,0.08832980492968395
2019-09-01,1.912516713142395,0.097,17928.025755369712,57.595,50273.33666666668,253.7102,42.093285,-16103.254815927818,134.87706647993653,0.3437726680963075,0.2735505693023508,1.11550518129274,0.10866538131962296,0.1768486314834417,0.08832980492968395
2019-10-01,2.011624574661255,0.089,18252.769053303728,59.67,46674.48064516129,262.0661,43.772411,-3455.883839993022,141.6393366170138,0.3536415690051908,0.28365895261755597,1.0647901657276715,0.0929791847618122,0.17726662576910696,0.12693833174399746
2019-11-01,1.978409767150879,0.089,17785.062210897027,59.94,43488.15333333333,273.2158,41.354538,-11616.385289576974,137.77182966933145,0.3536415690051908,0.28365895261755597,1.0647901657276715,0.0929791847618122,0.17726662576910696,0.12693833174399746
2019-12-01,1.967210054397583,0.089,17489.978627186585,59.89,44357.24838709678,283.4442,42.348259,-49923.61812307326,135.76515452763502,0.3536415690051908,0.28365895261755597,1.0647901657276715,0.0929791847618122,0.17726662576910696,0.12693833174399746
