año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,votos_tipo,votos_cantidad
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,18
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9032,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,48
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,47
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,36
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9033,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,58
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,50
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,20
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,4
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9034,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,80
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,41
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,35
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9035,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,52
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,36
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,31
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9036,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,76
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,30
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,25
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,EN BLANCO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9037,EXTRANJEROS,421,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,64
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,42
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,23
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,undefined,undefined,EN BLANCO,1
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00501,00501,9038,EXTRANJEROS,414,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,78
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,63
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,26
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9039,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,71
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,51
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,30
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9040,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,86
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,50
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,25
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9041,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,69
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,39
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9042,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,68
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,45
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,20
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9043,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,64
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,36
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,29
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,4
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,4
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9044,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,61
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,43
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,17
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,IMPUGNADO,1
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00502,00502,9045,EXTRANJEROS,390,7,INTENDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,20134,UNION POR LA PATRIA,POSITIVO,15
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,20132,JUNTOS POR EL CAMBIO,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,20135,LA LIBERTAD AVANZA,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,8,Sección Capital,63,La Plata,00503,00503,9046,EXTRANJEROS,76,7,INTENDENTE/A,undefined,undefined,NULO,0
